basari_sirasi,tyt_turkce,tyt_matematik,tyt_sosyal,tyt_fen
962072.0,19.5,6.5,8.6,1.1
1025616.0,17.7,4.6,7.1,1.2
818691.0,23.1,3.9,10.5,1.1
962103.0,19.2,5.9,9.6,0.8
1021216.0,17.6,5.3,8.4,1.7000000000000002
926507.0,21.3,3.0,9.3,0.3
963264.0,20.5,3.6,8.5,0.6000000000000001
979705.0,20.0,4.4,8.4,0.8
816819.0,20.9,3.7,8.5,0.7000000000000001
964122.0,18.7,4.0,8.4,0.3
1097333.0,15.7,3.2,7.2,0.8
1507528.0,14.4,4.0,6.0,0.5
965259.0,18.6,5.8,8.4,1.5
844478.0,19.7,3.2,7.5,1.7000000000000002
770614.0,22.0,6.1,9.0,0.7000000000000001
966836.0,21.1,5.2,9.0,1.1
573537.0,23.5,8.0,10.2,2.5
1297361.0,18.5,2.2,8.0,0.4
968381.0,21.6,4.3,9.4,0.3
885166.0,22.2,4.0,9.4,0.6000000000000001
968695.0,23.0,5.7,8.0,1.1
606167.0,24.0,4.2,9.9,2.0
917766.0,20.9,4.2,9.8,0.8
968723.0,20.0,7.1,8.8,1.2
857775.0,20.6,4.8,9.2,0.9
909039.0,19.2,2.6,9.3,0.3
968755.0,21.7,5.6,9.4,1.4
552132.0,24.6,7.8,10.7,1.9
1629002.0,19.6,1.7000000000000002,7.8,0.4
969202.0,22.4,5.7,8.8,0.1
902890.0,21.5,3.3,10.0,0.7000000000000001
841546.0,19.6,4.0,8.4,0.8
969352.0,16.1,5.7,6.5,1.6
890202.0,18.3,4.2,8.3,0.7000000000000001
969910.0,20.1,5.2,8.2,0.5
969678.0,17.4,4.0,8.4,1.3
860877.0,22.9,5.4,9.5,1.0
969993.0,20.4,6.5,9.0,1.0
878833.0,22.1,4.0,10.3,0.7000000000000001
970680.0,20.5,5.1,9.5,0.7000000000000001
869256.0,19.6,4.8,9.7,0.9
915380.0,21.0,4.8,8.1,0.3
970884.0,22.4,6.2,10.5,1.8
602198.0,21.0,7.9,8.9,0.5
859428.0,19.3,3.6,9.5,0.9
971402.0,19.4,4.8,7.7,0.7000000000000001
992006.0,18.1,4.9,6.9,1.2
845726.0,20.0,4.8,9.0,0.7000000000000001
971406.0,18.8,6.9,8.9,0.9
1017125.0,17.1,4.7,6.6,1.5
725151.0,24.3,4.8,10.3,1.0
971613.0,24.9,8.3,9.9,1.1
385976.0,25.6,9.9,11.2,1.1
882611.0,20.4,3.7,8.7,0.5
972342.0,19.6,5.0,8.4,0.6000000000000001
1005972.0,17.1,3.9,7.9,0.9
1171653.0,20.9,3.6,7.7,0.6000000000000001
972711.0,21.8,5.1,9.4,1.6
886961.0,20.4,4.9,8.8,1.3
1068726.0,16.8,3.7,7.4,0.7000000000000001
973137.0,18.3,6.2,6.8,0.2
800628.0,17.8,6.4,7.0,0.9
1206280.0,18.1,3.5,7.7,0.5
973607.0,20.6,5.0,8.6,1.0
982007.0,18.2,3.4,7.9,0.6000000000000001
987113.0,20.0,4.3,8.5,0.8
974298.0,19.8,6.8,7.7,1.1
991567.0,17.5,4.7,9.0,1.3
1282895.0,17.7,2.6,7.3,0.5
974718.0,19.0,5.3,7.8,0.9
905751.0,17.9,3.3,8.0,1.3
1120906.0,17.9,5.4,7.6,0.4
975028.0,22.0,4.0,8.4,0.0
1063197.0,8.4,7.8,5.4,2.9
1303766.0,17.0,3.6,7.1,0.5
975781.0,19.9,8.1,9.0,1.1
996018.0,17.9,5.7,7.5,1.2
1081884.0,19.3,3.8,6.9,0.4
976066.0,18.0,9.5,8.1,1.6
1038197.0,17.0,6.1,7.9,1.0
966155.0,19.2,3.9,8.3,0.9
977225.0,18.9,5.0,8.5,0.8
993252.0,16.0,3.0,8.2,1.1
965634.0,20.4,2.7,8.9,0.5
977839.0,20.7,5.3,9.3,0.7000000000000001
970584.0,17.6,4.5,8.4,1.1
907497.0,19.6,3.1,7.9,0.9
979554.0,19.5,4.7,6.9,0.9
995309.0,17.1,4.5,7.5,0.9
655014.0,26.5,7.6,11.6,1.4
979901.0,20.9,5.5,9.5,0.7000000000000001
899735.0,20.5,3.8,8.9,0.9
948324.0,21.1,4.2,8.9,0.9
980123.0,22.5,7.7,10.0,1.3
565270.0,22.4,10.2,9.9,2.4
1035454.0,19.1,3.1,7.7,0.4
980446.0,21.1,5.8,9.6,1.1
990083.0,16.8,6.1,6.9,0.9
879718.0,20.0,4.3,9.5,0.8
980563.0,20.1,5.4,9.1,0.9
970529.0,17.4,4.5,7.7,0.9
852371.0,21.6,4.1,8.6,0.9
980874.0,21.6,5.2,8.0,0.6000000000000001
885441.0,20.4,4.1,8.4,0.8
981147.0,19.4,5.2,8.6,0.3
933575.0,19.0,4.4,7.9,1.3
1702332.0,13.1,1.6,4.9,0.1
981379.0,20.3,4.5,8.5,0.4
1116178.0,20.2,3.8,9.0,0.9
1376157.0,15.7,1.9,7.2,0.6000000000000001
981590.0,20.9,3.0,9.4,0.2
872452.0,18.6,3.3,8.7,1.0
611518.0,24.5,0.8,8.5,0.8
981612.0,20.5,0.0,8.8,-0.5
899019.0,21.4,4.2,9.2,0.9
981802.0,20.3,5.0,9.8,1.4
981024.0,19.6,4.6,9.1,1.3
876171.0,19.8,5.3,8.2,0.7000000000000001
982452.0,19.8,7.2,7.1,1.6
1106488.0,16.3,2.6,7.4,0.9
752266.0,23.3,5.3,10.2,0.4
982474.0,22.6,6.1,9.7,0.7000000000000001
528566.0,23.8,7.1,10.7,1.4
899153.0,21.0,4.8,9.6,0.4
984775.0,18.3,4.9,10.2,0.4
960058.0,17.8,3.6,8.9,0.4
981860.0,20.1,3.4,9.7,0.5
898519.0,19.3,3.5,9.1,0.5
1036671.0,20.5,4.1,9.2,0.8
985285.0,19.7,6.3,9.5,0.9
1000745.0,17.4,3.9,8.1,0.9
861816.0,21.3,3.7,9.5,0.8
986304.0,20.3,3.2,8.3,0.3
912578.0,19.7,4.3,8.6,0.6000000000000001
884784.0,20.1,3.3,8.7,0.5
987835.0,18.6,4.2,8.9,0.5
922239.0,18.2,4.0,8.5,1.1
1302256.0,17.8,4.0,7.2,0.5
988989.0,20.8,6.3,9.1,0.6000000000000001
871461.0,20.9,3.8,8.8,0.5
990313.0,19.3,4.2,8.1,0.5
1015126.0,17.9,3.8,7.8,1.1
859112.0,20.9,4.0,10.6,0.6000000000000001
991152.0,18.1,5.0,8.8,0.7000000000000001
924892.0,17.2,4.8,9.2,0.7000000000000001
1060992.0,19.1,2.9,8.3,1.0
991282.0,21.4,3.9,8.8,0.3
862512.0,19.8,3.9,8.0,0.9
1089827.0,20.2,4.0,8.7,0.8
991684.0,19.9,6.2,9.4,0.9
983311.0,18.3,4.2,8.4,1.2
948678.0,20.4,3.8,10.5,0.7000000000000001
992294.0,20.5,4.7,9.9,0.6000000000000001
879151.0,19.7,3.7,8.3,1.0
867173.0,20.5,3.3,9.4,0.5
992368.0,19.9,4.1,8.7,0.4
1039021.0,18.5,3.6,7.9,0.9
1146698.0,17.0,2.7,7.5,0.5
992503.0,18.2,5.9,7.1,0.8
1111732.0,13.6,4.0,6.4,0.6000000000000001
888557.0,19.9,3.7,8.3,0.8
993970.0,21.1,4.2,9.3,0.5
936587.0,19.1,4.2,9.1,0.5
894916.0,19.9,3.6,8.1,0.7000000000000001
994078.0,19.2,3.5,7.8,0.2
1042454.0,17.0,3.4,7.8,0.7000000000000001
843120.0,21.0,3.3,9.2,1.0
994247.0,19.3,4.9,8.0,0.5
1026894.0,17.2,5.2,6.7,1.1
957675.0,20.7,4.1,9.1,0.5
994347.0,18.9,5.0,7.9,0.7000000000000001
734423.0,20.4,6.6,9.1,0.9
883657.0,20.4,4.4,9.1,0.9
994763.0,19.8,5.1,8.8,1.0
990863.0,17.2,5.0,8.6,1.0
892663.0,19.2,4.6,7.8,1.0
996772.0,19.1,5.2,8.3,0.7000000000000001
1004018.0,19.8,5.0,9.1,1.0
1044071.0,19.2,3.3,8.2,0.4
997571.0,21.1,5.7,8.6,1.3
976714.0,18.6,6.6,6.4,1.5
880621.0,20.9,3.9,9.1,0.7000000000000001
997844.0,19.5,4.7,8.1,1.0
1004575.0,17.6,4.7,7.7,1.1
1054178.0,19.3,2.4,8.6,0.3
998685.0,20.7,4.3,8.9,0.5
855031.0,19.2,3.5,7.8,1.0
1054205.0,18.8,4.1,7.9,0.7000000000000001
998796.0,18.6,6.6,8.5,0.9
1010745.0,16.2,4.1,7.1,1.0
879358.0,20.9,4.3,8.2,0.6000000000000001
999398.0,18.7,4.8,7.4,0.9
1036575.0,16.6,3.6,7.3,1.5
1548884.0,16.2,2.2,6.7,1.0
999449.0,19.6,5.1,8.3,0.5
980877.0,17.9,4.9,6.5,1.6
708074.0,23.5,6.0,8.8,1.3
1000556.0,23.7,5.5,9.9,0.2
374095.0,23.2,11.1,9.7,1.2
989833.0,19.6,2.8,7.7,0.6000000000000001
1000639.0,19.5,5.7,8.2,0.4
796223.0,19.6,6.7,9.3,1.2
1700140.0,15.6,3.3,6.0,0.6000000000000001
1004256.0,20.0,5.3,7.9,0.7000000000000001
896386.0,18.9,5.5,7.7,1.4
908889.0,19.1,3.1,8.8,0.6000000000000001
1004625.0,19.1,3.3,8.4,0.6000000000000001
1072523.0,17.1,2.4,7.7,0.6000000000000001
1129962.0,18.3,3.4,7.6,0.3
1004897.0,19.1,6.6,8.4,0.8
1006266.0,16.6,3.3,7.6,0.7000000000000001
896677.0,19.0,2.5,8.4,0.3
1005074.0,19.7,3.2,8.2,0.3
941995.0,17.1,3.2,7.8,1.1
800228.0,23.6,5.3,9.5,1.7000000000000002
1005352.0,23.7,8.3,9.8,1.1
428644.0,26.4,10.0,11.4,1.7000000000000002
918207.0,21.1,3.5,9.2,0.5
1007867.0,19.5,3.4,8.2,0.6000000000000001
1005265.0,19.1,3.6,8.1,1.4
885592.0,22.6,5.2,9.7,0.8
1008330.0,25.6,8.2,10.6,1.0
557142.0,24.7,7.8,12.1,2.1
1257187.0,17.8,3.3,7.9,0.3
1008437.0,20.4,5.9,10.0,1.0
1121990.0,14.4,3.3,9.3,0.5
958039.0,20.3,4.8,8.4,0.8
1009377.0,21.1,5.4,9.2,0.8
1060699.0,17.0,4.5,8.0,1.0
957012.0,20.4,3.2,8.5,0.5
1009855.0,19.5,1.2,8.7,-0.3
1058658.0,18.1,1.9,8.8,0.3
1001502.0,20.9,3.3,7.1,0.6000000000000001
1010332.0,21.3,4.6,10.1,0.9
662281.0,23.1,7.1,7.8,0.9
967524.0,17.4,1.6,8.8,0.7000000000000001
1010636.0,15.8,6.3,7.4,0.6000000000000001
1317977.0,18.3,4.3,4.4,1.9
1268678.0,16.2,2.7,7.5,0.8
1010685.0,25.2,9.9,8.5,-0.3
333872.0,27.3,8.5,10.6,0.8
1682544.0,13.3,1.0,4.5,0.6000000000000001
1010924.0,20.3,4.8,7.9,0.9
793370.0,22.4,3.7,8.6,0.7000000000000001
1046533.0,20.4,2.8,9.2,0.6000000000000001
976033.0,20.1,3.1,9.0,0.5
1011082.0,20.1,3.4,9.1,0.6000000000000001
1041569.0,19.0,3.6,8.2,1.0
968543.0,18.2,4.1,8.5,0.8
1012188.0,18.7,4.4,8.4,0.7000000000000001
1010686.0,17.8,5.1,7.1,1.5
985710.0,18.4,3.5,8.2,0.5
1012194.0,20.2,4.1,8.5,0.8
873543.0,17.1,4.4,8.2,1.5
1655707.0,15.9,1.9,7.3,0.3
1012719.0,20.7,3.4,8.1,0.3
994722.0,22.8,3.3,8.5,0.6000000000000001
940477.0,19.6,2.0,9.5,0.4
1012790.0,20.4,2.7,9.5,0.4
906066.0,18.9,3.1,9.5,0.6000000000000001
891060.0,19.1,4.3,7.9,0.9
1013488.0,18.9,4.5,8.2,1.1
1013404.0,16.0,3.8,7.3,1.0
1082421.0,19.5,4.2,8.3,0.7000000000000001
1013774.0,19.3,6.0,8.5,0.8
997665.0,17.4,4.2,7.5,1.2
969428.0,18.5,3.3,8.8,0.5
1014364.0,17.9,3.1,9.4,0.6000000000000001
1012286.0,17.1,4.0,8.3,0.8
897269.0,21.1,3.8,8.1,0.6000000000000001
1014592.0,18.4,4.6,7.8,0.8
1037930.0,16.5,4.3,7.9,1.1
890606.0,19.9,3.7,8.2,1.0
1015230.0,19.4,4.1,8.2,0.7000000000000001
1091944.0,16.4,3.0,7.1,1.0
958743.0,19.6,3.3,8.7,0.2
1015374.0,19.3,6.0,8.6,0.5
1025332.0,16.8,4.4,7.9,1.0
973449.0,18.9,3.8,8.0,1.0
1015550.0,18.6,4.4,8.1,0.4
1058541.0,16.3,3.9,6.8,0.7000000000000001
1506243.0,17.0,1.5,7.3,0.2
1015842.0,19.8,5.0,8.4,0.2
902761.0,22.5,3.5,4.6,-0.9
1015974.0,18.0,3.1,7.1,0.1
915783.0,19.8,3.4,8.8,0.7000000000000001
1017783.0,18.2,4.8,7.4,0.7000000000000001
1060437.0,16.6,4.0,7.1,1.0
1585151.0,13.4,3.5,5.9,0.5
1017976.0,20.7,6.2,7.4,0.2
821770.0,18.8,4.6,8.9,1.5
1153517.0,18.6,2.6,7.4,0.3
1018224.0,22.3,5.3,8.9,0.4
651683.0,23.1,5.6,10.1,1.2
1466374.0,14.4,2.8,6.3,0.2
1019392.0,18.7,4.4,8.4,0.7000000000000001
988038.0,18.3,3.7,8.5,1.4
828885.0,21.3,2.2,10.2,0.9
1019417.0,18.9,3.2,7.8,0.1
732501.0,21.8,2.8,9.5,0.4
1090175.0,20.5,2.8,9.5,0.7000000000000001
1021398.0,18.4,5.0,9.8,1.0
1050571.0,16.7,3.4,8.6,0.5
1005938.0,18.3,3.7,8.1,0.8
1022087.0,17.8,4.5,7.5,0.6000000000000001
1055904.0,18.2,4.1,8.0,1.4
994763.0,20.8,4.1,8.8,0.8
1022330.0,18.8,5.7,9.3,0.7000000000000001
1005694.0,20.9,4.9,9.2,1.1
1055124.0,18.8,3.4,7.5,0.8
1023274.0,19.0,5.6,8.4,0.7000000000000001
966286.0,18.6,4.1,8.2,1.7000000000000002
1227875.0,19.1,2.7,6.6,0.3
1023648.0,22.8,5.1,9.7,0.9
641052.0,22.3,5.3,9.2,1.3
1588165.0,18.8,4.3,6.1,1.2
1023759.0,22.3,6.4,8.8,1.0
699319.0,19.7,7.8,9.7,2.7
997561.0,18.8,5.0,8.0,0.7000000000000001
1024766.0,19.6,8.1,8.9,0.8
958886.0,17.6,6.5,7.9,1.1
1090689.0,18.9,3.7,8.8,1.0
1024799.0,19.6,6.2,9.6,1.3
1035762.0,17.2,4.4,7.7,0.4
840193.0,22.4,6.2,11.0,1.3
1024849.0,20.2,6.9,8.5,0.8
864451.0,18.6,5.5,9.5,1.1
854467.0,20.4,4.0,8.7,0.7000000000000001
1025721.0,18.7,5.4,8.5,0.7000000000000001
1300446.0,17.2,3.1,7.0,0.6000000000000001
912427.0,21.0,5.4,8.6,0.5
1026503.0,20.8,7.7,7.5,1.0
695256.0,20.7,7.4,8.4,1.7000000000000002
951259.0,19.9,3.9,8.8,0.5
1027133.0,20.5,4.9,8.3,0.5
1040467.0,16.8,4.0,7.0,0.9
1015441.0,18.8,2.8,9.1,0.7000000000000001
1028371.0,20.1,4.4,8.6,0.4
1050947.0,16.0,5.2,8.0,1.6
941684.0,19.7,4.2,8.1,0.8
1028392.0,18.0,4.5,7.2,1.1
1060135.0,16.6,3.8,6.9,1.0
1546833.0,17.7,2.8,5.2,-0.1
1030323.0,19.9,4.0,7.3,0.2
1209973.0,18.3,2.5,7.7,0.6000000000000001
1563736.0,15.3,3.3,6.3,0.9
1030541.0,17.5,5.9,8.4,1.4
972328.0,15.6,5.8,7.0,2.3
896435.0,19.8,3.2,8.5,0.6000000000000001
1030844.0,18.7,3.9,8.3,0.7000000000000001
1104377.0,16.7,3.4,7.6,1.3
708975.0,22.4,5.9,10.3,0.9
1030872.0,17.9,3.7,7.2,0.3
1314774.0,17.8,4.7,5.6,0.3
982303.0,18.9,3.1,8.1,0.6000000000000001
1032483.0,19.4,3.7,7.7,0.8
1045925.0,16.6,4.5,7.7,1.4
988767.0,18.9,3.7,7.8,0.6000000000000001
1033528.0,19.7,4.6,8.7,0.5
829714.0,18.5,5.8,8.6,1.0
740338.0,24.4,6.9,11.3,1.1
1033598.0,20.0,6.8,9.9,0.9
1029402.0,17.9,5.2,8.3,0.9
1023426.0,19.9,3.4,8.5,0.8
1033647.0,19.3,7.1,9.0,0.6000000000000001
986306.0,19.3,3.8,8.6,1.5
1633359.0,14.3,1.3,5.3,0.3
1033920.0,19.6,3.1,9.5,0.2
1079073.0,17.9,2.7,7.3,0.5
975460.0,18.6,3.7,8.0,0.6000000000000001
1034141.0,18.6,4.7,8.1,0.5
1013801.0,16.2,3.1,7.5,0.7000000000000001
1120476.0,19.5,3.4,8.5,0.5
1034260.0,19.3,6.3,9.6,0.8
1037057.0,18.3,3.8,7.8,0.9
959035.0,21.8,5.5,9.3,1.6
1035208.0,18.8,7.0,7.3,0.1
1038355.0,17.2,4.0,7.3,0.7000000000000001
924815.0,18.6,3.7,8.6,0.9
1035831.0,19.6,3.2,7.8,0.6000000000000001
1110956.0,16.2,3.6,7.1,1.1
1238540.0,18.9,4.8,9.1,0.8
1147572.0,20.3,4.2,7.6,0.8
1036861.0,20.2,5.6,8.3,1.2
790933.0,18.4,5.1,9.4,1.8
1122140.0,16.6,3.2,7.4,0.9
1036995.0,17.4,4.4,8.0,0.7000000000000001
1063008.0,15.3,4.1,6.9,0.8
938018.0,19.5,3.6,9.6,0.8
1037433.0,20.3,4.6,9.0,0.5
972173.0,17.9,3.6,8.8,0.8
889882.0,20.9,5.8,8.1,1.4
1038710.0,21.3,8.7,7.8,4.0
1386852.0,19.1,5.2,9.2,1.6
1202808.0,18.0,3.1,8.1,0.3
1038739.0,19.0,6.0,9.3,1.2
1130832.0,15.3,3.4,6.9,0.8
983542.0,20.8,5.0,8.8,1.3
1039462.0,22.3,9.1,9.4,1.3
563282.0,23.8,7.6,10.1,1.6
1163887.0,18.2,3.5,7.7,0.5
1040406.0,21.8,4.4,9.4,1.4
919560.0,17.9,3.7,8.1,1.2
935848.0,22.5,5.7,9.9,0.9
1041302.0,20.4,5.1,9.0,0.5
1010352.0,20.2,5.8,9.4,1.2
920820.0,19.8,2.8,9.6,0.6000000000000001
1041534.0,19.3,3.2,8.7,0.6000000000000001
1028155.0,17.8,3.3,9.3,0.8
928557.0,19.3,3.9,7.5,0.8
1041575.0,19.6,3.4,8.5,0.7000000000000001
1104453.0,15.9,4.3,7.1,1.6
964362.0,18.8,4.0,8.1,1.1
1041709.0,16.9,4.7,8.5,0.6000000000000001
1042923.0,17.7,3.0,7.4,0.7000000000000001
1614494.0,12.0,1.5,4.2,0.0
1042211.0,21.3,4.9,7.5,1.0
1094234.0,17.3,4.0,6.9,1.0
1043245.0,18.3,7.8,7.9,1.3
953084.0,17.9,5.8,7.4,1.7000000000000002
385731.0,28.8,19.2,12.8,0.0
1043677.0,21.3,2.8,10.3,2.3
464475.0,24.5,16.8,8.3,7.0
865932.0,22.2,2.9,9.7,0.3
1043847.0,20.7,4.2,8.7,0.6000000000000001
988514.0,18.7,3.9,8.1,0.8
1078798.0,18.3,4.9,6.2,1.0
1043943.0,20.7,6.2,7.8,0.5
1153453.0,15.1,4.3,6.1,1.2
1115131.0,20.0,3.9,7.7,0.7000000000000001
1044213.0,20.1,4.6,9.3,0.3
784432.0,21.4,4.8,7.5,2.2
1232433.0,16.1,3.1,6.1,0.5
1045802.0,19.6,7.0,9.7,0.3
1143241.0,14.7,4.8,7.9,1.1
921914.0,20.4,3.0,7.7,0.5
1046104.0,20.3,3.2,8.3,0.5
976309.0,18.7,2.7,8.7,0.8
1233937.0,18.2,2.1,8.4,0.3
1046272.0,21.8,4.7,9.3,0.5
675775.0,20.9,7.1,9.3,1.4
1052593.0,20.0,2.5,8.2,0.7000000000000001
1046503.0,21.4,3.6,9.6,0.5
1052989.0,18.9,2.7,8.6,0.8
946193.0,18.9,4.7,8.4,0.8
1046532.0,19.8,5.0,8.1,0.8
1079590.0,15.0,3.9,6.3,0.6000000000000001
1014215.0,19.8,3.8,7.2,0.4
1047666.0,18.8,6.1,9.0,0.7000000000000001
1137192.0,17.3,3.9,7.6,0.5
980705.0,19.3,3.1,8.2,0.6000000000000001
1048344.0,18.8,3.9,8.5,0.3
1088714.0,16.7,3.2,7.6,0.6000000000000001
1206004.0,17.3,2.8,7.5,0.3
1049418.0,18.4,7.7,7.7,0.1
1084995.0,17.3,3.7,8.3,0.3
1080437.0,17.9,3.3,7.2,0.6000000000000001
1050018.0,17.3,3.4,8.9,0.4
1056694.0,17.1,3.4,7.8,0.9
1622658.0,16.6,3.1,5.6,0.1
1050227.0,19.2,6.9,7.4,0.3
1107771.0,16.8,3.9,6.9,1.2
1050273.0,17.9,4.6,8.5,0.6000000000000001
982984.0,18.3,2.8,7.9,0.6000000000000001
1051222.0,19.7,3.8,7.6,0.6000000000000001
1103844.0,16.5,4.0,7.5,1.4
939178.0,20.8,3.7,9.2,0.6000000000000001
1051459.0,19.8,3.8,9.3,0.3
1012695.0,17.8,4.5,9.0,1.1
1177634.0,19.4,1.9,7.8,0.2
1052178.0,20.8,3.7,8.6,0.3
749388.0,21.4,4.7,9.9,0.9
1691313.0,11.9,1.9,4.4,0.5
1052374.0,18.9,4.5,7.2,0.9
1042099.0,18.0,3.7,7.4,0.5
978785.0,18.8,2.8,8.5,0.8
1052548.0,20.3,4.2,9.4,1.0
971230.0,17.4,4.3,8.9,1.1
1107376.0,18.4,7.4,5.0,1.0
1053749.0,20.8,4.6,5.8,-0.2
1344452.0,17.3,3.4,10.0,2.0
1009705.0,19.1,2.3,9.0,0.7000000000000001
1054305.0,15.0,4.2,7.5,1.2
1021363.0,17.3,2.9,7.9,0.8
1261948.0,14.6,2.4,4.9,0.8
1054561.0,18.6,5.4,7.2,1.6
986430.0,17.0,3.7,6.1,1.3
1003111.0,18.6,3.6,7.9,1.0
1054585.0,19.1,4.8,7.9,1.3
1098203.0,16.4,3.6,7.2,0.5
1016757.0,19.5,3.9,8.3,0.6000000000000001
1054805.0,18.3,5.5,8.0,0.8
1053436.0,19.3,5.0,7.9,1.1
862972.0,18.9,6.8,8.0,1.4
1056082.0,18.6,3.7,8.1,0.3
842731.0,19.1,4.6,9.0,1.8
983222.0,18.9,3.6,8.5,0.8
1056116.0,17.7,4.4,8.3,0.6000000000000001
1066429.0,17.6,3.0,9.0,0.8
1049738.0,20.0,5.4,8.2,1.0
1056374.0,17.7,6.1,8.0,0.9
975362.0,18.2,5.8,8.6,1.0
972329.0,18.5,3.4,7.9,0.7000000000000001
1056506.0,18.7,4.0,8.1,0.8
1028271.0,14.9,4.9,7.5,1.0
1000263.0,19.1,3.3,8.5,0.5
1057580.0,20.0,4.6,8.9,0.8
1109987.0,15.7,3.0,7.8,0.5
950959.0,21.0,2.7,8.9,0.9
1057798.0,19.5,4.4,8.6,0.4
1027742.0,17.6,3.6,6.4,1.3
1090217.0,17.5,3.5,7.9,0.6000000000000001
1057927.0,18.0,5.3,7.0,0.5
1036856.0,17.8,3.5,7.1,1.1
1557062.0,15.8,2.7,6.0,1.1
1058440.0,20.6,5.5,8.9,0.6000000000000001
928218.0,18.9,3.4,7.6,0.5
956719.0,20.5,3.8,8.9,0.7000000000000001
1058487.0,18.0,4.8,7.5,0.4
1063050.0,17.1,3.6,8.1,0.9
1000948.0,19.9,5.0,9.1,0.7000000000000001
1058859.0,19.7,5.4,8.9,1.0
660889.0,20.8,6.6,9.7,1.8
1395764.0,17.4,2.2,3.4,0.2
1059060.0,19.7,5.0,8.0,1.5
752634.0,19.2,4.8,7.5,1.3
772908.0,24.8,6.4,10.3,1.2
1060660.0,21.2,7.3,9.0,0.9
1347438.0,17.7,4.7,6.0,0.6000000000000001
1087106.0,15.6,2.6,7.1,0.7000000000000001
1060846.0,18.2,4.2,8.1,0.2
1089321.0,17.9,3.4,8.1,1.3
969870.0,19.9,3.7,8.1,0.6000000000000001
1062155.0,19.2,5.6,7.2,0.6000000000000001
1038491.0,16.6,4.1,8.2,1.3
1031931.0,19.7,4.6,8.2,1.3
1062192.0,21.8,7.4,9.3,1.4
570232.0,22.0,7.8,10.6,1.8
785716.0,20.5,7.0,9.0,1.0
1062930.0,18.6,3.5,6.8,0.8
1270827.0,13.8,2.7,5.1,0.8
1011403.0,19.8,3.1,8.0,0.4
1063070.0,17.7,5.5,7.3,0.7000000000000001
1144538.0,16.0,3.3,7.5,1.0
971834.0,19.8,4.5,8.2,0.2
1063288.0,20.4,3.7,10.4,0.4
980078.0,19.4,3.1,9.4,0.5
970660.0,21.3,4.3,8.4,0.6000000000000001
943531.0,20.4,2.6,8.3,0.8
1092236.0,18.3,3.5,7.2,0.9
1064308.0,16.6,5.6,7.4,0.3
927911.0,19.2,5.5,7.6,0.3
931333.0,21.8,4.1,9.1,0.6000000000000001
1064485.0,18.6,4.5,7.6,0.4
1134206.0,17.5,2.5,7.8,0.3
1014701.0,19.8,3.5,8.2,0.8
1064902.0,19.5,3.6,8.2,0.4
1088086.0,16.5,3.6,7.4,1.0
1182567.0,18.6,3.9,7.5,0.6000000000000001
1065583.0,18.0,7.8,8.1,1.4
1152533.0,15.8,4.9,7.1,1.2
1295672.0,15.3,3.9,5.6,1.0
1065798.0,14.8,9.3,5.6,2.2
1155869.0,15.0,3.0,6.6,0.4
1066758.0,19.4,4.9,8.2,0.2
902674.0,17.9,5.3,8.5,1.5
1329177.0,17.7,2.8,7.2,0.2
1066933.0,18.3,8.8,8.0,1.1
1302589.0,15.8,1.9,8.5,1.2
1060531.0,17.7,3.6,7.8,0.5
1067356.0,17.2,5.9,7.2,1.2
1037925.0,17.9,5.1,7.3,0.4
1024764.0,19.2,3.6,8.8,0.9
1067662.0,18.0,4.9,7.9,0.8
1069723.0,17.1,3.9,8.2,1.2
858937.0,23.5,6.3,7.1,0.9
1069051.0,18.5,6.5,8.3,1.5
1184065.0,16.3,6.5,6.6,1.4
1051650.0,18.9,3.1,9.1,0.5
1069876.0,17.3,3.7,7.3,0.8
1182860.0,14.4,2.4,7.5,0.7000000000000001
1081021.0,18.9,3.5,8.3,0.7000000000000001
1071035.0,18.0,5.5,8.1,0.8
926805.0,20.9,3.3,8.8,0.6000000000000001
1406103.0,11.1,3.2,2.2,-0.8
1071120.0,14.8,-0.5,9.5,0.0
940339.0,19.7,3.7,8.9,0.6000000000000001
1072243.0,18.8,3.9,7.9,0.6000000000000001
1168050.0,15.7,2.9,6.7,0.9
1010216.0,17.9,3.2,7.9,1.0
1072674.0,17.3,5.2,6.8,0.6000000000000001
1102342.0,15.5,3.6,7.3,1.2
1300696.0,16.9,-0.2,4.5,0.8
1074219.0,17.4,0.6000000000000001,7.7,0.1
863698.0,13.5,6.7,7.9,0.6000000000000001
1519175.0,12.2,2.3,5.5,0.7000000000000001
1074610.0,19.1,4.1,6.4,0.8
847469.0,20.9,3.1,8.3,0.6000000000000001
1335576.0,17.3,2.6,8.6,0.4
1074858.0,20.7,7.0,9.0,0.6000000000000001
1130161.0,16.2,2.4,7.4,0.9
1057002.0,19.4,4.4,8.4,0.6000000000000001
1074958.0,20.4,4.9,9.8,0.6000000000000001
1029211.0,17.4,3.2,8.9,0.9
1264342.0,15.1,2.2,6.8,0.2
1075173.0,18.4,2.8,7.7,0.5
884191.0,17.3,3.3,7.9,0.9
776518.0,23.1,4.4,10.3,0.6000000000000001
1075212.0,18.6,3.8,8.3,0.5
1002641.0,16.9,2.0,7.6,0.7000000000000001
1578862.0,14.0,3.3,5.9,0.9
1075662.0,18.9,5.1,7.6,1.5
1205170.0,13.2,2.8,6.4,1.3
1335552.0,15.6,0.0,6.2,0.6000000000000001
1075749.0,21.9,3.9,6.5,0.8
