basari_sirasi,ayt_matematik,ayt_kimya,ayt_biyoloji,ayt_fizik
476246.0,4.5,1.2,3.7,2.5
494779.0,8.9,2.0,2.4,2.3
481290.0,7.6,2.7,3.0,1.4
493738.0,3.9,0.8,3.3,2.6
495027.0,9.1,0.8,2.0,2.2
537676.0,7.0,1.7000000000000002,2.2,1.9
340949.0,10.8,0.9,3.2,1.9
495660.0,15.3,0.0,0.8,0.9
448706.0,7.6,2.8,1.6,1.8
483722.0,4.4,0.6000000000000001,3.3,1.9
495998.0,8.3,1.4,2.5,2.3
496725.0,6.7,2.4,2.8,1.6
381756.0,7.2,1.6,4.0,2.4
496862.0,9.1,0.9,2.2,2.2
910199.0,2.4,1.5,2.2,0.6000000000000001
497906.0,6.6,2.3,4.6,3.8
521622.0,6.4,3.7,2.1,0.5
493864.0,5.4,0.4,2.3,1.7000000000000002
497974.0,8.2,0.8,1.9,2.9
474207.0,8.8,0.9,2.0,1.7000000000000002
579697.0,4.1,1.3,3.5,1.9
498019.0,8.5,1.2,3.3,1.8
496580.0,7.6,1.7000000000000002,4.4,1.9
458045.0,4.9,0.8,2.7,2.5
498217.0,8.4,1.4,1.7000000000000002,3.0
504329.0,7.3,1.2,1.9,2.1
498976.0,4.9,0.9,2.3,1.6
498720.0,8.3,1.8,2.5,2.2
456646.0,6.3,1.6,2.7,1.8
440118.0,5.5,0.7000000000000001,2.9,2.3
498969.0,9.3,2.2,2.1,2.9
385122.0,10.9,2.6,2.8,2.5
510665.0,3.6,0.4,1.9,2.5
499462.0,10.0,0.8,0.3,2.6
820791.0,3.5,0.5,2.3,1.1
499657.0,9.5,1.1,2.5,1.7000000000000002
599796.0,5.7,1.4,2.0,1.0
509508.0,4.7,0.8,3.0,1.9
499856.0,7.9,1.2,2.3,2.1
483007.0,6.1,2.3,3.4,1.4
481393.0,5.3,1.0,3.6,1.9
499901.0,10.3,1.4,2.4,2.1
517188.0,6.1,0.8,2.4,2.2
500273.0,10.8,1.3,2.0,3.7
558315.0,6.2,1.0,2.0,2.2
529665.0,6.2,0.5,2.2,1.8
500393.0,8.6,1.1,1.8,3.8
536576.0,8.0,1.5,1.9,1.6
573374.0,4.7,0.3,2.3,2.3
500900.0,9.6,0.7000000000000001,1.9,2.7
528443.0,5.6,2.0,2.3,2.4
561129.0,3.2,1.0,3.4,1.1
500993.0,8.3,1.5,3.1,2.1
489829.0,6.6,2.1,3.2,2.0
500902.0,5.0,0.8,2.7,1.5
501385.0,9.4,0.7000000000000001,1.7000000000000002,2.8
473298.0,7.0,2.2,2.8,1.6
495947.0,4.6,1.6,3.4,1.9
501451.0,8.3,1.5,2.8,2.7
518575.0,7.1,2.0,2.4,1.9
588670.0,4.3,0.7000000000000001,2.1,1.3
501531.0,11.1,1.4,1.5,2.8
439758.0,6.2,0.8,3.4,2.7
501778.0,8.4,0.9,1.8,4.1
504606.0,7.7,1.1,2.2,2.3
487005.0,6.3,0.4,2.3,2.7
501809.0,8.1,1.2,2.5,3.6
544145.0,7.3,1.1,2.4,2.1
512923.0,4.2,0.7000000000000001,3.1,2.1
501814.0,9.3,1.5,2.0,2.5
517152.0,6.6,1.6,2.2,2.0
469441.0,6.0,1.2,3.7,2.1
501965.0,8.6,1.7000000000000002,2.2,3.5
222678.0,9.5,5.2,3.2,1.2
502048.0,11.0,3.8,3.1,1.6
162397.0,17.8,8.5,10.5,2.0
452673.0,5.2,0.6000000000000001,2.4,2.4
502507.0,9.2,1.1,2.0,2.7
540013.0,7.7,1.4,2.2,1.6
465743.0,6.5,0.5,3.0,2.2
502652.0,9.0,1.3,2.3,2.8
456631.0,9.3,2.0,3.3,1.9
481610.0,4.9,0.9,3.1,2.2
502833.0,9.1,1.2,2.7,3.3
474554.0,8.8,2.3,2.5,2.3
469250.0,4.4,1.3,3.6,1.6
503948.0,9.4,1.4,2.9,1.7000000000000002
468640.0,8.7,2.6,2.2,1.4
651395.0,3.7,0.4,3.2,2.0
504905.0,9.5,2.0,2.2,3.2
309963.0,15.6,4.2,4.1,3.7
818328.0,3.4,0.6000000000000001,2.9,2.2
505086.0,9.1,1.7000000000000002,1.7000000000000002,4.3
480217.0,4.9,0.7000000000000001,3.6,1.4
507721.0,9.0,1.3,2.6,2.8
958614.0,2.5,0.9,3.2,1.8
508139.0,8.5,1.5,2.4,3.7
449121.0,7.7,2.1,2.2,1.9
758378.0,4.2,0.0,1.7000000000000002,1.2
508394.0,6.4,0.5,2.2,3.8
638074.0,3.8,0.7000000000000001,2.9,1.0
508399.0,8.5,1.5,2.7,2.1
467532.0,7.7,3.4,2.3,1.1
386945.0,4.5,0.0,1.8,1.2
509376.0,7.0,0.5,0.8,2.3
449365.0,3.5,0.3,0.8,2.8
445058.0,7.8,0.0,1.8,1.0
509386.0,10.3,1.8,-0.3,2.8
445730.0,5.0,0.7000000000000001,3.5,2.3
510600.0,11.2,0.9,2.3,3.1
694070.0,3.8,0.7000000000000001,2.4,2.1
510548.0,5.0,0.0,2.4,1.4
510650.0,6.0,0.6000000000000001,0.8,3.3
538808.0,7.2,1.5,2.3,1.8
519673.0,4.2,0.8,2.5,2.2
511234.0,7.7,1.3,2.1,3.6
558916.0,6.0,1.6,1.9,1.8
710773.0,4.1,0.4,2.4,0.6000000000000001
511390.0,7.9,1.4,2.6,2.4
503197.0,7.6,2.2,1.6,2.5
662280.0,4.4,0.2,3.7,1.8
512350.0,8.4,2.4,3.5,3.1
444490.0,8.1,3.0,3.8,2.3
601741.0,5.0,0.3,2.5,0.9
512463.0,9.2,0.9,2.4,1.8
509202.0,7.0,1.0,2.5,1.4
599064.0,4.0,0.3,2.9,2.0
512495.0,8.6,1.0,1.5,3.5
530233.0,7.8,1.2,1.9,1.8
483423.0,5.8,0.9,2.4,2.0
512851.0,8.7,1.1,1.5,3.0
538892.0,6.7,1.3,2.0,2.0
955411.0,3.3,0.5,1.8,1.4
513058.0,8.8,1.0,2.5,2.1
519199.0,9.0,1.6,1.5,1.7000000000000002
412941.0,6.2,2.5,3.0,1.8
513645.0,9.1,2.7,2.8,2.8
275465.0,15.3,5.1,3.8,2.8
672578.0,3.3,0.6000000000000001,2.6,1.2
515802.0,8.3,0.7000000000000001,2.0,2.4
493494.0,7.3,1.9,2.4,1.2
586507.0,3.6,0.9,3.7,1.0
516043.0,7.9,1.6,3.2,1.6
488423.0,7.0,1.3,2.8,1.6
476822.0,5.5,1.1,2.9,1.7000000000000002
516286.0,8.9,1.6,2.4,2.3
465193.0,11.3,2.1,2.1,1.5
494024.0,4.9,0.4,3.0,2.2
517034.0,7.9,0.7000000000000001,1.5,2.5
557123.0,5.8,0.9,2.2,1.9
555063.0,4.8,1.2,4.0,0.1
517862.0,4.6,0.8,1.8,4.5
518336.0,5.5,-0.5,3.5,2.5
493668.0,4.8,0.4,2.3,1.5
517869.0,8.5,1.0,1.7000000000000002,2.6
566390.0,5.8,1.2,2.1,1.8
527689.0,3.7,0.8,3.0,1.9
518062.0,7.3,1.5,2.3,2.9
526387.0,7.4,1.9,3.0,2.0
997410.0,3.6,0.8,1.9,2.1
518464.0,6.7,1.2,2.1,4.3
791596.0,4.8,0.4,1.5,1.6
543450.0,3.7,1.0,3.1,1.8
519084.0,8.3,1.3,2.1,2.3
544339.0,6.3,1.5,2.3,1.6
667691.0,3.7,0.5,2.4,2.2
518745.0,5.4,1.4,2.7,1.4
520699.0,9.1,1.2,2.0,2.2
467067.0,9.2,2.5,2.4,2.0
582825.0,4.1,0.9,2.9,0.9
521845.0,7.2,1.2,2.8,2.3
497548.0,5.8,2.3,2.7,1.1
483452.0,5.2,1.0,2.8,1.8
522014.0,7.7,1.3,2.0,3.1
571909.0,6.2,1.4,2.0,1.8
519182.0,5.3,1.2,3.1,1.7000000000000002
523073.0,9.4,1.9,2.1,2.0
635081.0,7.3,1.9,1.3,1.5
550309.0,4.3,0.7000000000000001,2.8,1.6
523252.0,7.7,1.6,2.5,3.1
493676.0,4.7,0.6000000000000001,2.7,2.7
523770.0,8.8,2.0,1.9,2.8
500464.0,6.8,1.2,2.5,1.8
401555.0,6.2,1.9,4.1,2.1
524585.0,9.4,1.5,2.8,1.7000000000000002
545008.0,4.0,0.5,2.3,2.1
525172.0,7.4,1.2,2.1,2.3
497259.0,7.0,1.9,1.9,1.9
1073569.0,2.4,0.4,2.1,0.6000000000000001
525290.0,9.5,1.6,3.6,0.3
619722.0,5.7,1.1,1.8,0.6000000000000001
546461.0,4.1,0.1,2.7,1.9
525663.0,10.7,0.5,1.7000000000000002,2.4
561342.0,7.1,2.0,2.2,1.5
595423.0,3.0,0.4,3.2,1.8
525794.0,7.8,1.2,1.9,2.0
522582.0,5.7,1.5,2.9,1.3
368434.0,9.2,1.0,8.0,2.2
526094.0,4.4,4.8,1.3,5.3
569294.0,4.8,1.2,2.4,1.4
482971.0,5.4,1.3,3.7,1.6
527975.0,10.0,2.0,3.2,1.3
427684.0,10.4,3.5,3.3,1.3
548763.0,3.9,0.8,2.2,1.6
528037.0,9.2,1.7000000000000002,1.8,2.0
491815.0,8.1,1.3,2.0,1.3
554478.0,4.4,0.6000000000000001,3.1,1.7000000000000002
531227.0,8.7,1.1,2.1,2.7
579163.0,5.3,1.1,1.7000000000000002,1.7000000000000002
540178.0,5.9,0.6000000000000001,2.5,2.5
531444.0,8.3,1.1,1.6,3.4
696209.0,3.4,0.4,2.2,1.8
531701.0,7.9,1.3,1.9,3.4
498642.0,6.2,1.1,2.7,2.3
890667.0,2.5,0.5,3.1,1.5
531981.0,7.0,2.2,3.3,1.7000000000000002
423642.0,6.3,2.1,2.9,2.0
514198.0,4.4,0.9,3.3,1.8
533025.0,9.0,1.0,2.3,1.2
523231.0,3.6,1.2,3.6,1.9
533181.0,7.6,0.9,1.3,2.7
481764.0,7.0,1.4,2.4,1.5
1103834.0,3.0,0.3,2.0,0.9
534580.0,9.4,1.5,2.4,2.3
450719.0,10.0,3.3,2.3,1.7000000000000002
566544.0,4.8,0.5,2.7,1.1
534917.0,10.0,1.0,1.7000000000000002,1.9
574949.0,7.4,1.5,1.9,1.5
661284.0,4.2,1.2,2.4,1.6
535049.0,6.6,2.3,2.2,2.0
645265.0,4.7,2.1,1.6,-0.1
506572.0,4.4,0.3,2.3,1.8
535352.0,10.8,1.5,1.3,2.7
433948.0,10.0,1.8,2.6,1.3
572993.0,5.2,1.1,2.1,1.0
535576.0,10.4,1.6,2.4,2.9
522278.0,6.9,1.8,2.2,2.5
529952.0,4.0,0.5,2.5,1.8
535902.0,8.0,0.8,2.3,2.4
480483.0,7.5,1.9,2.0,1.4
865759.0,3.9,0.5,1.6,1.7000000000000002
536230.0,8.1,1.5,2.4,3.7
612673.0,7.0,1.1,2.1,1.8
707441.0,3.2,0.3,3.0,1.0
536613.0,8.8,2.6,3.2,1.2
679192.0,3.6,0.6000000000000001,3.8,2.0
537148.0,7.6,1.0,2.5,2.3
556625.0,5.6,2.6,2.3,1.5
741656.0,3.2,0.6000000000000001,3.5,1.5
537324.0,7.4,1.7000000000000002,3.0,2.2
436355.0,8.3,2.8,3.7,1.5
535255.0,4.7,0.7000000000000001,2.6,1.4
537485.0,8.1,1.0,1.8,2.0
566406.0,6.7,1.7000000000000002,2.1,1.0
540861.0,3.8,0.7000000000000001,3.0,1.7000000000000002
537941.0,8.8,1.2,1.7000000000000002,2.9
492390.0,8.2,2.3,2.5,1.4
537059.0,3.8,1.8,2.8,2.0
538182.0,10.3,0.7000000000000001,1.5,2.7
331185.0,6.5,-2.0,4.8,3.8
539120.0,8.9,1.4,1.5,1.3
537637.0,5.6,3.9,3.6,0.6000000000000001
515960.0,4.5,1.0,3.2,2.6
539757.0,9.5,1.2,2.5,3.4
382314.0,10.2,2.9,2.6,2.3
1135414.0,3.0,0.5,1.9,1.0
540084.0,9.2,1.8,2.4,3.3
545183.0,7.6,2.0,2.2,1.1
601466.0,3.2,0.7000000000000001,3.5,1.7000000000000002
531164.0,4.1,0.5,3.1,2.3
541407.0,9.0,1.0,2.0,2.7
528062.0,7.1,1.3,2.2,1.7000000000000002
538566.0,4.3,1.0,2.8,1.4
541960.0,7.8,1.1,1.8,2.6
571299.0,6.0,1.1,2.4,1.3
488152.0,5.2,0.7000000000000001,3.1,1.1
543866.0,9.5,0.6000000000000001,1.7000000000000002,1.5
511263.0,7.3,1.9,2.5,1.1
513744.0,6.4,0.6000000000000001,3.1,1.9
544018.0,9.1,1.0,1.6,2.6
505261.0,7.1,2.0,2.8,1.9
762432.0,3.1,0.1,3.0,1.3
544042.0,7.0,1.5,1.4,3.0
475045.0,7.1,2.6,1.6,1.9
692900.0,3.7,0.4,1.9,1.5
544737.0,8.0,1.4,1.3,2.0
544083.0,6.2,1.6,2.3,1.8
582893.0,5.0,1.0,2.9,1.6
544943.0,8.6,1.0,2.5,3.4
469114.0,9.5,2.3,2.7,1.5
540811.0,2.9,0.3,1.9,1.4
545068.0,10.1,1.3,2.1,1.9
523084.0,7.8,1.5,2.4,2.4
519084.0,4.5,0.6000000000000001,2.7,2.2
545096.0,8.3,0.9,1.7000000000000002,3.1
500485.0,7.0,1.5,2.2,1.8
514824.0,4.6,0.7000000000000001,3.0,2.1
545501.0,6.7,1.7000000000000002,1.8,3.8
571305.0,5.9,1.6,2.0,2.0
556688.0,4.2,0.5,2.0,1.0
545662.0,9.7,1.7000000000000002,2.0,1.7000000000000002
553083.0,6.2,1.3,1.9,1.8
1306507.0,2.0,0.5,2.4,1.6
545740.0,7.6,0.9,0.4,2.9
636224.0,4.5,0.1,1.5,1.0
894933.0,3.9,-0.1,2.8,2.2
546023.0,5.8,0.5,2.3,2.3
941950.0,4.2,0.1,1.7000000000000002,1.8
546209.0,10.1,1.1,1.2,2.7
965013.0,2.6,0.4,1.8,1.5
546495.0,6.8,1.6,2.0,2.3
543464.0,5.1,2.1,2.2,1.6
562350.0,3.9,0.5,2.8,1.4
546842.0,7.1,1.1,2.4,2.1
563155.0,5.8,1.3,2.4,1.4
821470.0,2.0,0.3,1.3,0.7000000000000001
548030.0,5.9,0.4,1.7000000000000002,3.5
394577.0,7.1,1.8,4.1,2.1
511542.0,3.0,0.9,2.6,2.1
548856.0,7.1,1.1,1.4,2.7
512508.0,6.8,1.4,1.5,1.6
550515.0,3.4,1.0,2.1,1.3
549204.0,7.7,1.6,2.2,2.7
523441.0,5.8,1.3,2.8,1.9
912389.0,2.0,0.2,1.4,1.8
549517.0,7.3,1.3,2.0,3.1
579893.0,4.6,1.4,2.6,1.1
563018.0,4.7,0.4,1.9,1.0
549587.0,8.2,1.2,1.8,2.2
536843.0,7.3,1.3,2.4,1.7000000000000002
527983.0,3.8,0.8,3.1,1.2
550497.0,8.2,1.0,2.0,2.5
545294.0,5.4,0.8,1.6,1.4
537291.0,3.7,0.6000000000000001,3.4,1.7000000000000002
550610.0,7.7,1.1,1.6,2.5
554130.0,5.9,1.6,2.6,1.6
539788.0,4.2,0.8,2.6,1.1
550741.0,7.4,1.2,2.0,2.2
978363.0,3.4,0.9,1.5,0.8
576457.0,4.0,0.4,2.0,1.4
552114.0,8.5,0.7000000000000001,1.8,1.6
568078.0,6.4,1.4,2.2,1.5
1251589.0,0.2,0.0,0.9,0.1
553004.0,6.1,1.0,1.5,4.4
461046.0,4.6,0.6000000000000001,3.5,1.6
559219.0,3.6,0.8,2.4,1.0
553548.0,8.3,0.8,1.9,1.7000000000000002
546753.0,7.3,1.9,1.6,1.3
217274.0,3.5,1.8,6.8,11.5
553928.0,4.6,0.3,2.4,4.0
175439.0,15.8,6.0,7.5,3.8
574984.0,4.6,0.4,2.1,1.0
554683.0,8.5,0.6000000000000001,1.3,2.2
521779.0,6.4,0.8,2.3,1.8
552940.0,3.9,0.5,2.9,1.2
555012.0,7.0,0.9,1.4,2.5
516107.0,5.6,1.3,2.0,2.2
516704.0,4.4,0.1,3.0,2.0
555674.0,6.8,1.2,3.0,2.7
571487.0,5.1,1.2,2.2,1.4
536853.0,5.8,0.8,2.4,2.6
556687.0,8.9,1.3,1.4,3.9
551215.0,4.4,0.6000000000000001,2.5,1.5
557103.0,9.2,0.8,1.5,2.6
507879.0,6.8,1.1,2.0,2.0
872811.0,3.7,0.2,2.3,1.8
558168.0,8.3,1.7000000000000002,2.3,2.4
602768.0,4.0,0.5,2.5,1.8
558646.0,8.2,1.0,2.7,1.8
535572.0,6.4,1.8,2.5,1.1
654175.0,4.7,0.7000000000000001,2.6,2.6
558919.0,8.2,1.2,1.2,3.6
530917.0,4.9,0.5,2.1,1.9
559241.0,6.1,0.6000000000000001,1.5,2.2
591029.0,5.6,1.6,2.2,1.9
563479.0,4.1,0.6000000000000001,2.1,1.6
559346.0,7.7,1.1,1.5,2.0
574635.0,6.5,1.6,2.0,1.5
602889.0,8.2,-0.2,2.0,3.2
559388.0,4.6,2.4,6.4,0.4
518264.0,4.2,0.8,3.1,2.0
559608.0,8.1,1.3,2.1,2.6
591723.0,6.8,1.0,2.2,1.7000000000000002
1042586.0,2.4,0.3,2.2,0.7000000000000001
559699.0,7.7,0.8,1.9,1.3
526650.0,6.2,2.0,2.7,1.6
552895.0,3.8,0.6000000000000001,2.2,1.6
560076.0,7.0,1.4,2.4,2.5
581085.0,6.0,1.6,1.9,1.4
600722.0,3.6,0.9,2.5,1.7000000000000002
560108.0,7.5,1.0,1.5,2.7
575499.0,6.2,0.8,2.2,1.5
628289.0,3.9,0.5,2.7,1.1
560549.0,8.2,1.5,2.5,2.1
726529.0,3.2,0.5,1.2,-0.4
560617.0,6.8,1.5,2.1,0.9
489235.0,11.0,1.3,3.0,1.5
521961.0,4.1,0.8,3.2,1.6
561562.0,8.3,1.0,1.5,2.3
477577.0,9.8,2.4,2.5,1.5
605255.0,4.0,0.0,2.5,1.6
562223.0,7.2,1.3,2.3,2.1
581575.0,7.1,1.9,2.2,1.1
586898.0,5.3,0.2,2.0,1.1
562875.0,11.0,0.8,2.0,2.2
624539.0,4.8,0.8,1.4,1.1
1051355.0,1.5,0.2,1.1,0.3
563011.0,7.2,1.9,2.4,2.6
601503.0,5.9,0.5,3.8,0.7000000000000001
654440.0,3.2,0.3,1.9,0.7000000000000001
563401.0,8.3,1.0,1.5,2.3
586532.0,8.2,0.8,2.4,0.7000000000000001
581766.0,3.5,0.2,2.1,1.4
563796.0,7.6,1.2,1.7000000000000002,3.5
598267.0,3.7,0.8,2.9,1.2
564039.0,8.1,0.9,2.4,1.9
455794.0,7.6,1.7000000000000002,2.9,2.1
580870.0,3.9,0.6000000000000001,2.6,1.6
565479.0,7.6,0.8,2.1,2.8
590050.0,5.9,1.4,1.5,1.7000000000000002
536711.0,4.8,0.5,2.7,1.3
566277.0,8.8,1.2,1.7000000000000002,2.9
515695.0,6.8,1.1,2.4,1.8
1196399.0,2.6,0.0,2.0,1.5
566668.0,8.6,0.7000000000000001,1.2,2.6
612660.0,4.6,1.2,0.9,1.4
584567.0,4.1,1.1,2.8,1.0
566942.0,7.0,1.6,2.3,1.7000000000000002
538956.0,6.9,2.2,2.5,1.7000000000000002
974009.0,2.8,0.4,1.9,0.5
568180.0,6.9,1.4,2.3,1.3
573374.0,5.8,1.7000000000000002,2.3,1.4
519060.0,4.2,0.8,2.7,1.5
568990.0,8.0,1.0,1.5,2.5
638200.0,6.1,1.1,2.0,1.9
587581.0,3.5,0.3,3.5,1.0
569144.0,8.0,0.6000000000000001,1.9,2.0
571887.0,6.0,2.6,2.9,1.1
540890.0,3.8,0.8,2.6,1.7000000000000002
569742.0,7.0,1.4,2.5,2.9
555968.0,6.7,1.7000000000000002,2.5,1.6
596171.0,4.4,1.2,2.9,1.9
585409.0,3.2,0.5,2.9,1.2
571143.0,8.5,1.7000000000000002,2.1,1.5
426689.0,9.2,2.8,2.5,1.2
570803.0,3.7,0.5,2.4,1.3
571351.0,8.0,0.6000000000000001,1.7000000000000002,2.0
535137.0,6.6,0.5,1.5,1.2
581225.0,3.5,0.6000000000000001,2.7,1.5
572826.0,7.9,1.1,2.2,3.1
555120.0,5.5,1.0,2.2,1.9
1283121.0,3.0,0.0,1.8,1.4
572909.0,6.3,0.6000000000000001,2.9,3.3
464603.0,8.4,2.6,1.6,-0.1
567788.0,3.7,0.7000000000000001,2.6,1.7000000000000002
574330.0,7.7,1.3,1.8,3.3
978803.0,4.1,0.8,2.2,1.8
574352.0,7.7,1.3,2.2,3.5
482382.0,4.7,1.0,3.3,2.5
574662.0,7.6,1.0,1.8,3.5
555494.0,7.4,0.1,0.7000000000000001,1.0
575051.0,7.7,0.5,3.1,3.0
898416.0,3.0,0.6000000000000001,0.7000000000000001,1.6
559407.0,3.8,0.5,2.5,1.9
575338.0,6.0,0.8,1.7000000000000002,2.4
569401.0,4.9,1.0,2.8,1.5
963855.0,3.8,0.5,2.0,1.5
576043.0,7.3,2.3,3.0,3.8
385837.0,10.9,2.9,3.7,2.1
573520.0,3.2,0.3,1.9,1.2
576132.0,7.2,1.3,1.8,2.1
550158.0,7.5,1.7000000000000002,2.8,2.1
605231.0,3.7,0.7000000000000001,2.7,1.2
576278.0,7.0,1.5,2.1,0.9
572819.0,6.9,1.7000000000000002,2.2,1.7000000000000002
503099.0,4.7,0.8,3.0,1.3
577245.0,9.0,1.9,2.2,3.2
383483.0,14.9,3.8,2.6,2.5
574226.0,4.0,0.6000000000000001,3.4,1.5
578682.0,7.3,0.9,2.0,2.0
600545.0,5.7,1.3,2.3,1.3
552414.0,4.6,0.3,2.1,1.4
578867.0,7.8,1.3,1.3,3.2
599125.0,5.1,1.2,2.4,1.3
562127.0,4.4,0.5,2.5,2.2
579749.0,7.0,1.2,2.3,4.2
551557.0,4.2,1.0,1.5,1.6
704305.0,3.2,0.1,2.8,1.4
580112.0,6.5,1.0,2.5,1.4
541528.0,5.7,2.2,2.3,1.3
586317.0,3.4,0.6000000000000001,2.1,1.7000000000000002
581518.0,6.2,0.5,1.8,2.9
530799.0,7.1,0.9,2.3,1.5
591269.0,3.3,0.8,2.1,1.0
582524.0,6.7,0.9,2.4,3.4
604726.0,5.5,1.3,2.3,2.5
603120.0,3.7,0.0,1.8,1.4
583089.0,7.7,0.7000000000000001,1.5,2.2
562540.0,6.8,1.8,2.0,1.7000000000000002
661815.0,3.9,0.1,1.9,1.2
583598.0,10.2,1.1,1.7000000000000002,2.5
569629.0,5.8,1.4,2.7,1.7000000000000002
972746.0,2.4,0.4,2.7,1.2
585942.0,6.6,1.4,1.7000000000000002,1.7000000000000002
561008.0,7.1,1.6,1.6,1.5
380548.0,5.4,3.1,3.2,3.9
586783.0,7.5,0.4,1.6,2.5
74559.0,26.3,8.5,8.3,9.3
558846.0,5.6,0.3,2.3,1.3
587010.0,9.1,0.9,1.5,2.1
597225.0,4.1,1.1,2.9,1.1
588338.0,8.2,1.3,2.2,2.6
432495.0,9.0,2.2,2.6,1.8
595089.0,3.6,0.7000000000000001,2.1,1.2
588724.0,7.2,0.8,1.4,2.3
593718.0,5.9,1.6,1.9,1.8
592964.0,3.8,0.7000000000000001,2.6,1.8
589031.0,7.1,1.1,1.8,1.4
573567.0,5.7,1.7000000000000002,2.4,1.8
1300549.0,1.3,0.0,1.2,0.7000000000000001
589210.0,7.7,1.2,1.8,2.2
508583.0,6.7,2.7,2.7,1.1
589816.0,3.5,0.4,2.2,1.9
589491.0,6.6,0.9,1.7000000000000002,2.0
578803.0,5.7,0.9,1.9,1.4
600346.0,3.4,0.5,2.0,1.6
590742.0,6.7,1.0,1.5,2.7
559519.0,6.5,0.6000000000000001,1.2,1.7000000000000002
696294.0,3.3,0.7000000000000001,1.8,1.2
590890.0,8.0,2.1,2.6,1.2
414419.0,10.8,3.7,2.8,1.4
574419.0,4.4,0.6000000000000001,2.1,2.0
592649.0,7.8,0.9,2.1,2.5
537178.0,8.0,1.9,2.2,1.1
608471.0,3.2,0.9,2.7,0.9
592828.0,7.2,1.2,1.9,1.6
659709.0,4.2,1.8,1.7000000000000002,1.9
599311.0,3.6,0.6000000000000001,2.4,1.2
593112.0,8.0,1.0,1.5,1.8
602285.0,6.8,1.0,1.5,1.7000000000000002
443928.0,5.6,1.5,3.9,1.9
593841.0,10.3,2.4,2.5,2.5
383798.0,13.1,3.3,3.0,1.7000000000000002
587542.0,3.7,0.6000000000000001,2.1,2.4
594369.0,7.7,1.1,1.1,2.9
528474.0,6.8,1.5,2.5,1.7000000000000002
595407.0,2.5,0.5,3.3,1.4
580866.0,5.6,1.0,2.1,2.1
595199.0,8.9,1.1,2.3,2.5
524760.0,8.8,1.0,1.7000000000000002,2.2
632772.0,5.1,0.0,2.0,0.9
596249.0,8.1,0.6000000000000001,1.2,1.6
458637.0,8.1,1.3,3.1,1.5
594922.0,3.6,0.9,2.8,1.3
597846.0,7.3,1.2,1.1,1.6
605449.0,5.0,0.8,1.8,1.8
543397.0,3.8,0.9,3.1,1.4
597945.0,6.0,1.4,2.9,1.5
546122.0,7.0,1.7000000000000002,2.9,1.1
1249811.0,2.3,1.1,1.4,1.3
598028.0,7.1,1.5,1.9,4.3
412851.0,8.4,1.7000000000000002,3.7,2.2
643476.0,4.2,0.7000000000000001,1.8,1.5
599198.0,7.6,0.5,1.6,2.2
618257.0,5.8,1.0,2.1,0.9
713241.0,3.4,0.4,1.2,1.1
599431.0,8.1,0.8,0.7000000000000001,2.3
575521.0,5.8,1.0,1.3,1.2
672102.0,3.4,0.5,1.9,1.2
600172.0,8.1,1.1,1.4,2.3
584136.0,6.3,1.1,1.7000000000000002,1.7000000000000002
692763.0,3.9,0.8,2.5,1.4
600180.0,9.4,1.2,2.2,1.7000000000000002
629177.0,6.7,1.3,2.2,1.8
566203.0,3.5,0.8,2.8,1.9
600512.0,8.1,1.9,1.9,2.5
438207.0,9.5,2.6,2.9,1.4
592178.0,3.3,0.9,2.1,0.7000000000000001
600595.0,7.8,1.6,2.2,1.7000000000000002
599079.0,5.1,0.5,2.3,1.0
600722.0,7.2,0.8,2.1,2.1
595168.0,6.5,1.3,1.8,0.9
562879.0,4.8,0.8,3.3,2.4
600986.0,7.9,1.9,1.7000000000000002,4.4
507716.0,5.9,1.6,2.9,2.7
619273.0,3.1,0.5,2.7,1.6
601030.0,6.7,0.5,2.0,2.5
573688.0,7.4,1.0,1.8,1.3
1046363.0,3.2,0.3,1.7000000000000002,0.0
602329.0,6.7,1.5,1.3,3.2
563552.0,4.2,0.6000000000000001,2.7,2.5
603236.0,7.9,0.6000000000000001,1.2,1.7000000000000002
441541.0,9.1,1.9,2.7,1.6
594137.0,3.5,0.5,1.8,1.4
604418.0,7.0,0.8,1.8,1.0
493991.0,8.5,2.1,2.4,1.8
577594.0,3.7,0.6000000000000001,2.7,1.6
605134.0,6.6,0.5,1.9,2.6
598840.0,4.5,0.8,2.4,2.2
587113.0,4.2,0.2,2.3,1.6
606669.0,6.7,0.8,2.1,2.5
559261.0,6.4,1.9,2.7,2.2
574208.0,3.8,0.6000000000000001,2.9,1.4
607113.0,5.4,1.3,2.5,1.2
640102.0,5.0,1.7000000000000002,2.2,1.1
622287.0,4.0,0.2,2.2,1.1
607298.0,6.4,0.9,1.0,1.8
571664.0,5.6,1.0,2.6,1.7000000000000002
968711.0,2.5,0.5,1.6,0.5
607762.0,7.8,1.4,2.8,2.1
559319.0,7.4,1.4,2.4,1.3
1065606.0,2.2,0.5,1.4,2.7
608093.0,5.9,0.8,1.9,3.9
884629.0,4.6,1.1,2.2,1.0
628273.0,3.6,0.3,1.5,1.6
608318.0,8.0,0.8,1.3,2.6
582780.0,5.6,1.0,2.1,1.1
1252018.0,2.1,0.5,1.7000000000000002,1.5
609918.0,7.4,1.3,1.8,3.2
416206.0,9.6,2.1,3.5,2.0
637921.0,5.5,0.4,3.3,0.1
610003.0,7.4,0.0,0.8,3.4
709461.0,7.1,1.3,0.4,1.4
