basari_sirasi,ayt_matematik,ayt_edebiyat,ayt_cografya1
1213744.0,2.4,5.5,1.0
1303750.0,1.4,5.9,3.0
1193364.0,0.5,4.8,2.4
1214087.0,2.8,4.9,1.1
1261294.0,1.0,6.1,3.3
1119897.0,0.9,5.7,2.4
1214697.0,2.0,5.5,1.3
1223076.0,1.2,7.3,3.7
1051450.0,2.1,6.6,3.0
1122706.0,1.1,6.2,2.5
1017359.0,1.5,6.4,2.0
1215638.0,3.1,4.3,1.0
663585.0,-0.3,6.5,6.0
1700945.0,-0.2,2.8,1.6
1215668.0,2.0,6.1,1.4
1193307.0,1.7000000000000002,6.0,2.5
1250915.0,1.0,6.1,2.3
1216770.0,2.1,6.5,1.5
1102606.0,1.0,8.3,4.0
1205981.0,0.5,6.4,2.4
1217231.0,1.6,6.3,0.3
1290828.0,0.5,5.5,2.3
1217618.0,2.1,6.6,1.2
1250410.0,1.1,6.8,3.4
1133998.0,1.0,6.8,2.4
1218234.0,3.0,6.8,1.2
931789.0,2.8,8.1,4.0
1626817.0,0.2,2.4,1.4
1219546.0,2.5,5.3,0.8
1225599.0,1.0,3.9,2.2
1220524.0,2.5,5.5,1.4
1388500.0,1.6,3.8,1.4
1224262.0,2.0,5.7,0.8
1469748.0,1.7000000000000002,3.6,2.8
1200612.0,0.8,5.1,2.6
1225231.0,1.8,6.3,1.5
1301215.0,0.8,6.2,3.6
1216025.0,1.0,4.6,2.0
1226335.0,2.9,5.1,0.9
1096010.0,1.8,6.3,3.5
1208482.0,0.8,5.4,2.2
1226615.0,1.5,5.2,0.9
1301906.0,1.1,5.8,3.1
1005192.0,1.4,2.9,2.6
1228821.0,2.1,5.1,0.7000000000000001
1512172.0,3.3,2.4,3.9
1354668.0,0.7000000000000001,5.0,2.2
1228944.0,3.4,5.6,1.6
1187180.0,1.9,7.0,3.9
1646537.0,1.0,3.1,2.1
1230100.0,2.3,5.5,0.8
1306825.0,1.3,5.4,3.5
1203757.0,1.0,5.3,2.3
1230896.0,3.0,5.6,1.0
1424298.0,1.1,6.6,3.9
1168463.0,0.9,5.0,2.3
1231072.0,1.4,6.1,0.9
1355838.0,1.0,6.4,3.2
1227404.0,2.0,6.8,2.1
1231390.0,1.7000000000000002,5.7,1.2
1624493.0,1.1,3.4,2.9
1162285.0,1.8,4.4,2.6
1232329.0,1.6,5.7,1.4
1008708.0,2.0,5.0,2.9
1232969.0,0.3,6.9,1.6
1585488.0,0.8,2.7,4.1
1162702.0,0.5,6.7,2.3
1233191.0,2.8,8.0,0.7000000000000001
731831.0,2.3,9.1,3.6
1137714.0,0.9,5.0,2.2
1234734.0,1.5,5.4,1.8
1221427.0,1.0,4.8,2.6
1235665.0,1.5,6.1,1.0
1204203.0,1.1,6.4,3.6
1260157.0,1.0,1.0,2.5
1235814.0,1.6,3.5,0.8
1050753.0,0.5,6.5,3.5
1227649.0,1.1,5.1,2.0
1236548.0,3.5,4.5,0.9
1238482.0,1.0,5.2,2.2
1236620.0,1.8,4.7,1.1
1261073.0,1.5,6.7,3.0
1234709.0,1.1,4.9,2.3
1237543.0,2.3,5.3,1.4
1213178.0,1.0,6.4,4.7
1181572.0,0.8,4.6,2.3
1237766.0,1.7000000000000002,6.0,0.8
1532179.0,0.4,4.2,2.7
1238390.0,1.1,4.4,2.1
1238416.0,2.9,4.9,1.2
1229519.0,2.5,5.8,3.9
1701749.0,0.2,5.5,2.0
1238555.0,2.5,9.0,1.5
713867.0,2.7,10.4,3.6
1688306.0,0.7000000000000001,5.0,1.8
1239381.0,1.2,6.6,0.6000000000000001
1072079.0,1.4,6.7,3.1
1507236.0,0.7000000000000001,6.3,2.5
1239800.0,1.5,8.2,0.9
952983.0,2.2,9.3,2.8
1204263.0,1.0,4.7,2.4
1241155.0,1.2,6.0,1.2
1263426.0,1.7000000000000002,5.9,3.6
1154212.0,0.7000000000000001,6.3,2.3
1159157.0,0.2,4.8,1.6
1244111.0,2.0,5.0,0.7000000000000001
1547332.0,0.3,2.8,2.3
1254991.0,0.8,6.6,2.1
1245817.0,2.8,6.3,1.6
1237394.0,1.2,6.6,3.6
1228866.0,0.6000000000000001,5.2,1.9
1246675.0,1.6,6.3,1.4
1322801.0,0.8,5.2,3.8
1322622.0,0.9,4.8,1.7000000000000002
1247707.0,3.3,6.9,1.3
1167770.0,0.7000000000000001,5.3,2.3
1248033.0,0.6000000000000001,5.1,1.7000000000000002
1034916.0,0.9,8.1,3.4
1224361.0,0.7000000000000001,4.5,2.4
1249729.0,1.4,5.7,1.3
1560825.0,1.0,4.6,3.0
1209512.0,2.1,5.4,2.5
1251238.0,2.4,6.0,1.6
1253382.0,3.4,8.5,3.6
1582628.0,0.1,1.9,1.8
1251354.0,1.0,6.7,1.2
1278537.0,1.4,5.6,3.2
865170.0,4.2,6.2,2.2
1253237.0,3.5,6.1,1.1
924124.0,0.8,8.6,2.8
1253555.0,1.4,7.6,1.2
711107.0,2.3,9.7,3.9
1084117.0,0.7000000000000001,5.6,2.2
1253937.0,1.6,6.0,1.0
1400168.0,1.3,6.2,3.6
1176000.0,0.8,6.8,2.0
1255097.0,2.2,5.4,1.5
1403684.0,1.1,6.0,2.8
1332245.0,1.2,4.1,2.1
1255842.0,2.9,4.9,1.0
1211565.0,2.4,5.0,2.8
1606876.0,-0.7000000000000001,1.2,2.1
1256130.0,1.1,5.1,2.9
1148145.0,0.5,5.6,2.2
1256647.0,1.8,5.7,0.9
1290117.0,1.0,5.6,3.6
1443648.0,1.1,4.5,1.7000000000000002
1257941.0,2.0,5.0,1.0
1085881.0,0.8,6.6,3.3
1224098.0,0.9,4.4,2.4
1258016.0,1.5,5.1,0.8
1181350.0,1.9,6.3,3.6
1267827.0,1.0,4.5,2.1
1260844.0,1.7000000000000002,5.6,0.4
1362277.0,1.0,5.8,3.6
1394117.0,0.9,4.8,2.0
1262370.0,2.1,5.5,1.1
1338475.0,1.3,5.8,3.4
1113184.0,0.5,5.8,3.1
1262954.0,2.0,7.3,0.7000000000000001
1241735.0,1.3,7.2,3.5
1642081.0,0.2,2.0,2.8
1264206.0,0.4,6.2,1.6
1728187.0,0.5,2.5,2.6
1315370.0,1.1,5.5,2.5
1264815.0,1.0,7.0,1.4
1388707.0,1.6,6.6,2.3
1468966.0,0.4,3.4,2.0
1265921.0,2.1,5.0,0.7000000000000001
1381707.0,1.8,4.9,3.9
1169318.0,0.3,6.2,2.3
1266886.0,1.5,6.5,1.2
1367447.0,1.0,6.3,3.1
1166781.0,0.8,6.0,2.3
1267167.0,2.3,8.3,1.0
1150122.0,0.6000000000000001,6.2,2.4
1267667.0,2.2,5.1,1.1
1301519.0,1.6,5.7,3.9
1270533.0,-0.7000000000000001,7.4,2.8
1268100.0,3.3,2.8,0.8
1243794.0,0.9,5.3,1.9
1268915.0,1.8,6.1,0.8
1377316.0,1.4,5.7,2.6
1087669.0,2.7,9.2,3.0
1269424.0,0.9,7.0,1.5
1223488.0,0.6000000000000001,4.0,2.6
1270101.0,2.1,5.3,1.1
1178481.0,1.1,6.1,3.5
1266830.0,0.9,4.5,2.0
1272366.0,1.0,6.1,0.8
1691346.0,0.2,3.7,2.8
1258131.0,1.4,5.8,2.3
1272720.0,1.4,7.5,0.8
929889.0,1.6,7.9,3.8
1265142.0,1.0,5.8,2.5
1273118.0,2.7,5.6,1.7000000000000002
1356454.0,0.9,5.6,4.4
1293874.0,1.2,4.2,2.3
1273525.0,2.6,4.7,0.9
1334518.0,1.8,5.7,3.6
1273260.0,0.7000000000000001,4.8,2.0
1273904.0,1.5,5.6,1.0
1311232.0,0.7000000000000001,6.9,2.8
1242857.0,1.2,3.9,2.1
1277827.0,2.9,6.4,1.1
729086.0,3.9,7.5,3.8
1224791.0,0.6000000000000001,6.0,2.6
1278758.0,1.8,6.9,1.4
1127810.0,1.4,5.1,2.5
1282024.0,2.4,5.4,1.0
925994.0,2.2,8.1,3.6
1604436.0,-0.1,5.1,2.5
1283574.0,1.5,6.6,1.4
1428199.0,0.8,6.1,3.2
1274990.0,0.9,5.7,2.2
1284083.0,2.1,5.5,0.9
1391293.0,1.4,5.3,3.5
1353511.0,1.1,4.3,1.8
1285283.0,1.4,6.9,1.2
1224112.0,1.5,6.7,4.2
1245851.0,0.5,6.0,2.2
1285491.0,1.5,5.6,1.0
1337989.0,0.8,6.7,2.8
1202599.0,1.0,5.0,2.3
1285977.0,2.8,4.8,0.8
1308702.0,1.5,5.1,3.4
1342646.0,0.5,3.7,2.3
1287049.0,1.1,5.4,1.0
1316896.0,0.9,7.0,4.4
1180229.0,0.5,4.6,2.1
1287115.0,1.7000000000000002,5.5,1.1
822333.0,3.2,9.6,4.1
1151547.0,1.4,5.5,2.7
1287410.0,2.1,5.7,1.2
1273892.0,0.9,7.1,3.0
842846.0,2.3,5.9,2.8
1289076.0,3.0,4.8,1.1
869181.0,2.9,7.1,3.7
1339222.0,1.4,5.5,2.2
1289893.0,1.1,7.6,0.9
960693.0,2.1,9.2,3.6
1267627.0,0.7000000000000001,4.2,2.3
1290659.0,1.8,5.5,1.1
1424147.0,2.3,5.4,3.4
1258194.0,0.9,5.7,2.0
1293393.0,3.2,7.5,1.5
902281.0,2.6,9.5,4.0
1518351.0,0.7000000000000001,3.9,2.0
1293532.0,3.1,6.6,0.7000000000000001
868620.0,1.7000000000000002,7.6,2.7
1294148.0,2.6,7.1,1.1
657273.0,3.8,10.0,3.9
1278225.0,0.9,5.0,2.2
1294861.0,2.2,6.9,1.7000000000000002
1407153.0,1.6,6.0,3.8
1032227.0,1.4,6.9,1.9
1295620.0,4.0,6.8,1.2
567803.0,3.1,10.8,3.9
1269551.0,0.8,5.6,2.1
1295646.0,1.8,6.2,1.4
1327415.0,0.9,5.8,3.1
1252607.0,0.8,6.0,2.0
1297174.0,1.6,6.2,0.9
1229641.0,1.5,7.4,3.8
1233104.0,1.4,5.8,2.6
1297389.0,1.8,8.6,1.3
1210435.0,1.2,5.4,2.4
1297642.0,1.2,5.9,1.2
1323746.0,1.1,6.2,2.8
1144621.0,0.4,5.5,2.5
1298225.0,2.1,8.4,0.8
763291.0,2.9,9.0,3.9
1394315.0,0.5,4.2,2.3
1301506.0,2.5,6.0,1.5
1396382.0,1.2,6.9,3.8
1230481.0,0.8,5.5,2.3
1301508.0,1.4,6.1,1.0
1259946.0,0.8,6.4,3.6
1638131.0,-0.2,4.4,1.8
1301950.0,1.3,7.2,1.5
1677724.0,0.3,4.0,1.9
1302929.0,2.5,4.0,0.9
1284541.0,0.4,4.7,2.3
1303123.0,1.9,6.0,1.3
1391654.0,1.0,5.8,3.4
1296356.0,0.9,5.1,2.1
1303499.0,1.9,5.6,1.0
1461297.0,1.1,5.1,2.9
1294543.0,0.9,3.9,1.7000000000000002
1304624.0,2.0,5.0,1.0
1441459.0,0.7000000000000001,4.7,3.2
1307770.0,0.6000000000000001,5.0,2.1
1307767.0,2.3,4.9,1.3
1349471.0,1.9,5.7,3.4
1518953.0,0.3,4.8,1.9
1309083.0,2.2,7.3,1.7000000000000002
944374.0,2.0,7.8,3.9
1203161.0,0.4,5.4,2.2
1309223.0,1.6,7.1,1.9
1015785.0,2.0,8.7,3.8
1344992.0,0.9,4.6,2.2
1310421.0,2.1,5.7,1.0
1532692.0,0.2,5.1,2.9
1161008.0,1.3,5.5,2.5
1310761.0,2.1,5.4,0.8
1232715.0,0.9,5.6,2.5
1311483.0,1.8,6.5,1.3
1387948.0,1.4,7.1,3.0
1590847.0,0.9,3.4,1.7000000000000002
1311503.0,3.5,4.7,0.7000000000000001
976750.0,2.7,7.3,3.1
1174898.0,1.5,5.1,2.0
1311574.0,2.6,4.6,0.8
933244.0,1.8,7.8,3.9
1324339.0,0.7000000000000001,5.2,2.2
1315730.0,2.9,6.6,1.6
1384007.0,0.9,6.3,2.8
1305877.0,0.6000000000000001,5.5,1.7000000000000002
1315786.0,1.7000000000000002,4.9,0.9
1391320.0,0.6000000000000001,7.1,3.6
1509507.0,0.0,3.7,2.2
1316301.0,1.6,5.3,0.8
1233563.0,1.0,4.5,2.1
1319998.0,1.9,4.9,1.0
1723628.0,0.6000000000000001,3.9,2.6
1305855.0,0.5,5.3,2.5
1321539.0,2.1,7.1,1.3
965516.0,1.2,7.6,4.2
1301748.0,0.9,4.4,1.8
1321704.0,1.3,5.7,1.1
1396939.0,0.5,5.7,3.6
1381504.0,0.6000000000000001,3.8,1.8
1323400.0,1.7000000000000002,5.9,1.2
1259516.0,1.6,6.1,3.2
1076253.0,1.2,7.1,2.1
1324959.0,2.7,9.2,1.1
590068.0,4.8,10.9,4.0
1428784.0,0.9,2.5,1.8
1325148.0,2.4,5.9,1.0
1258156.0,1.3,8.3,3.3
1080504.0,1.5,5.6,2.4
1325331.0,3.2,5.5,1.2
837797.0,1.8,9.3,3.9
1178329.0,0.4,4.8,2.4
1327009.0,1.8,4.6,1.1
1333486.0,0.8,6.2,2.8
1255652.0,0.4,5.4,2.2
1329718.0,2.0,6.0,1.3
1175259.0,1.2,8.6,3.5
1313366.0,1.3,4.9,1.6
1330019.0,1.2,6.5,1.4
1410853.0,0.5,5.7,3.2
1367529.0,1.0,4.7,1.5
1330559.0,2.1,4.9,0.9
1302972.0,1.5,4.9,3.4
1337027.0,0.5,5.9,2.0
1331961.0,1.8,7.3,1.5
860673.0,1.2,9.6,3.2
1326981.0,0.9,4.6,2.0
1332499.0,1.3,6.9,1.8
1409930.0,2.2,4.5,3.4
1381697.0,0.4,4.3,2.3
1332899.0,1.5,4.9,1.0
1295230.0,0.8,4.2,2.4
1333147.0,1.8,5.7,1.4
1217785.0,1.6,6.4,3.4
1351610.0,0.7000000000000001,4.8,1.8
1334577.0,1.0,6.5,1.5
1130324.0,1.0,6.7,2.9
1334720.0,4.1,8.2,0.8
979444.0,1.7000000000000002,4.6,3.8
1473231.0,0.4,5.6,2.3
1336189.0,1.7000000000000002,4.7,0.7000000000000001
1336597.0,1.7000000000000002,6.9,2.8
1688688.0,0.3,3.0,1.7000000000000002
1336250.0,1.5,4.7,1.0
1397093.0,0.5,5.3,3.8
1676872.0,0.4,4.0,1.5
1336542.0,1.5,7.3,0.9
1108553.0,1.0,7.3,3.3
1279033.0,0.5,5.8,2.2
1337045.0,1.6,5.9,1.6
1328682.0,1.9,6.2,3.8
1380433.0,0.7000000000000001,4.0,1.8
1337580.0,1.4,4.5,1.1
1305912.0,1.6,5.6,4.0
1334191.0,0.8,4.7,1.8
1337858.0,2.0,6.4,0.9
1402384.0,0.3,4.7,1.7000000000000002
1338797.0,2.4,4.8,0.8
1458759.0,0.1,6.1,3.3
1392212.0,0.2,3.2,2.0
1339353.0,1.5,6.2,1.0
1375371.0,0.9,3.7,1.9
1340120.0,1.6,4.4,1.0
1467422.0,2.4,4.4,2.8
1293703.0,0.4,4.9,2.2
1294110.0,0.9,4.8,2.2
1344785.0,3.4,4.9,1.0
767174.0,1.6,8.8,4.1
1363254.0,0.8,4.0,1.9
1345961.0,4.3,4.9,0.7000000000000001
1379308.0,1.2,5.8,3.9
1310356.0,0.5,4.5,2.0
1347010.0,1.6,5.3,1.2
1549413.0,0.6000000000000001,4.9,3.0
1307087.0,0.8,5.6,2.0
1347517.0,2.0,5.9,1.3
1275376.0,1.3,6.3,3.2
1320567.0,1.6,6.3,2.2
1347801.0,1.9,5.5,1.5
1501028.0,0.6000000000000001,6.5,2.7
1654575.0,0.1,4.4,1.6
1348160.0,1.0,7.1,1.1
1320183.0,0.7000000000000001,5.7,1.8
1350444.0,1.5,5.4,0.9
1445216.0,0.9,5.8,3.3
1703498.0,0.5,2.8,2.1
1351420.0,1.7000000000000002,5.9,0.6000000000000001
1289565.0,0.7000000000000001,5.3,2.3
1351490.0,1.4,5.5,1.2
1383288.0,1.5,5.6,3.3
1361971.0,0.9,4.6,2.1
1352023.0,2.3,4.3,0.9
1407563.0,1.0,4.6,3.3
1345160.0,0.9,4.4,2.2
1352668.0,2.0,4.9,1.3
1587408.0,0.5,4.5,3.3
1169086.0,1.2,4.5,2.6
1353636.0,2.4,5.3,1.3
1401757.0,1.2,4.1,1.8
1356324.0,1.8,5.3,0.9
1250891.0,1.1,7.3,3.9
1348378.0,1.1,4.9,1.7000000000000002
1358739.0,1.7000000000000002,6.1,1.0
1509891.0,0.4,5.2,3.0
1670657.0,0.0,3.4,1.2
1358915.0,1.2,8.1,1.1
967080.0,1.1,8.1,3.3
1333493.0,0.6000000000000001,4.1,2.1
1360671.0,1.2,4.9,0.9
1721479.0,0.6000000000000001,3.9,2.5
1270761.0,0.7000000000000001,4.2,1.9
1361796.0,1.6,4.9,0.9
1438740.0,1.6,1.9,2.5
1363049.0,2.8,5.9,0.3
1342470.0,0.9,6.3,3.5
1091250.0,1.9,4.5,2.5
1364474.0,2.1,4.7,1.2
1670337.0,0.8,3.1,1.4
1364733.0,2.1,4.9,0.9
1422044.0,1.2,5.5,3.2
1284488.0,0.8,4.9,1.6
1368376.0,0.6000000000000001,4.6,0.8
1581726.0,-0.6000000000000001,4.5,2.3
1659887.0,0.5,1.6,1.0
1368386.0,1.9,4.1,0.7000000000000001
1339129.0,1.3,4.7,2.3
1368731.0,2.5,5.0,1.6
1345009.0,0.9,4.0,2.0
1368749.0,2.0,5.0,0.7000000000000001
1602060.0,1.3,3.1,2.6
1304325.0,2.5,4.8,2.2
1368983.0,4.8,1.6,0.8
1261902.0,0.2,4.7,1.7000000000000002
1369159.0,0.5,4.2,2.6
1746662.0,-0.1,2.9,2.6
1696960.0,-0.2,2.8,1.8
1371456.0,2.2,5.4,0.9
1138949.0,1.6,6.3,3.5
1365941.0,1.3,4.0,1.9
1373280.0,1.7000000000000002,4.5,0.9
1391309.0,1.3,4.8,3.2
1251982.0,2.5,3.9,1.1
1374915.0,2.0,7.2,0.9
1686383.0,0.8,2.3,3.2
1084513.0,1.8,5.7,2.5
1375722.0,3.0,5.2,0.9
950482.0,1.9,6.5,3.8
618484.0,1.8,7.5,4.0
1379119.0,-0.1,5.0,1.3
1078721.0,1.8,6.8,3.6
846285.0,1.0,5.2,0.0
1381199.0,0.3,2.9,1.3
1317389.0,2.0,4.0,-0.3
1576835.0,0.6000000000000001,2.0,1.9
1383966.0,2.8,3.6,0.4
1306413.0,0.4,4.7,2.4
1388918.0,2.5,3.8,0.6000000000000001
1038622.0,2.2,4.8,3.7
1021884.0,2.2,5.1,2.7
1389110.0,1.9,5.6,0.7000000000000001
1319135.0,1.5,5.6,3.8
1280436.0,0.5,4.1,2.2
1389298.0,1.1,5.4,1.2
1662541.0,0.2,2.0,0.8
1389354.0,1.9,4.0,0.3
1408860.0,1.4,4.5,3.4
1357283.0,0.3,4.8,2.1
1389890.0,2.2,5.0,1.0
1465718.0,1.1,6.2,4.1
1621178.0,0.3,2.6,1.6
1390441.0,1.4,4.9,0.8
1369933.0,1.0,3.5,2.0
1391408.0,1.3,5.3,0.8
1516883.0,0.5,4.6,3.6
1346665.0,0.6000000000000001,5.2,2.1
1391836.0,1.4,5.3,1.1
1510241.0,0.6000000000000001,6.2,3.8
1699762.0,0.1,3.9,1.8
1394115.0,1.7000000000000002,6.0,0.7000000000000001
1364389.0,1.3,4.7,1.9
1395042.0,2.1,5.5,1.4
1476586.0,0.9,5.3,3.6
1655550.0,0.3,3.2,2.1
1395453.0,0.7000000000000001,5.9,1.2
1023828.0,1.2,6.5,3.9
1693397.0,-0.2,3.2,2.2
1395470.0,2.9,5.9,0.3
1381518.0,0.2,2.2,-0.2
1396202.0,5.3,4.5,2.3
1651702.0,0.4,1.2,1.7000000000000002
1400685.0,2.2,3.3,0.6000000000000001
1339671.0,0.6000000000000001,5.0,1.9
1402664.0,2.8,4.4,1.1
1491280.0,1.8,5.8,3.4
1552681.0,0.0,3.7,1.7000000000000002
1403340.0,2.3,5.2,0.8
1591278.0,0.6000000000000001,3.2,2.5
1404966.0,3.5,5.3,0.8
703363.0,4.2,8.5,3.7
1279268.0,0.6000000000000001,4.2,2.3
1405106.0,0.7000000000000001,5.9,1.2
703010.0,2.4,8.6,3.9
1338499.0,1.2,4.7,2.2
1406208.0,1.8,4.7,1.2
1601137.0,1.1,3.9,3.3
1105150.0,1.0,6.8,2.5
1420152.0,2.4,6.9,1.3
1120221.0,0.3,5.6,2.3
1422945.0,1.2,6.7,0.9
656823.0,2.8,10.4,3.5
1586868.0,0.8,4.3,1.2
1424048.0,1.5,4.9,1.2
1517283.0,0.2,1.5,2.8
1424343.0,1.1,4.3,1.1
1659052.0,1.0,4.4,3.7
1194857.0,0.9,5.5,2.5
1424613.0,2.2,6.2,0.9
772094.0,2.9,9.0,3.5
1536106.0,-1.2,2.5,0.5
1427764.0,1.7000000000000002,2.2,2.4
1369357.0,0.8,4.1,1.9
1428201.0,2.3,6.0,0.9
856979.0,2.6,7.7,3.2
1393052.0,0.4,3.0,1.7000000000000002
1430339.0,1.9,5.2,1.7000000000000002
1312692.0,0.9,3.3,2.6
1430441.0,1.4,4.5,1.3
1327484.0,0.8,3.7,2.1
1433490.0,3.1,4.4,1.3
1401035.0,0.1,4.4,1.8
1439714.0,2.3,8.2,1.0
497815.0,4.4,12.5,3.5
1499758.0,0.3,3.0,1.6
1443581.0,1.2,4.3,0.7000000000000001
1302134.0,0.4,4.4,1.1
1316335.0,0.2,4.2,1.8
1448687.0,0.6000000000000001,6.4,0.9
622302.0,2.4,10.4,4.1
1405871.0,-0.6000000000000001,3.9,2.4
1453059.0,1.3,3.3,1.0
1330821.0,0.1,6.6,3.9
1347809.0,0.5,4.8,2.2
1454948.0,1.8,5.9,1.2
1122806.0,1.8,4.5,2.3
1459222.0,2.4,4.8,0.6000000000000001
1008472.0,1.2,6.2,2.5
1459566.0,0.4,4.0,1.4
1193488.0,10.0,10.8,4.8
1369971.0,0.4,6.2,1.8
1459811.0,2.4,4.4,1.1
1595137.0,0.3,3.1,0.7000000000000001
1465152.0,1.0,6.3,0.4
1651749.0,0.4,4.3,1.5
1465587.0,0.8,6.3,1.4
1278039.0,0.8,5.9,2.3
1468347.0,1.8,7.1,1.0
950740.0,1.5,9.5,3.3
1455201.0,1.4,2.8,1.7000000000000002
1473521.0,2.4,4.0,1.0
1698178.0,1.5,2.4,1.7000000000000002
1476784.0,0.3,3.5,0.1
1359636.0,0.4,3.6,2.5
1484122.0,0.9,4.9,0.3
1641318.0,0.8,4.2,1.4
1484703.0,1.2,5.8,1.2
1300930.0,1.6,5.4,2.2
1492360.0,0.8,5.0,1.1
641920.0,3.3,7.8,3.1
686500.0,1.6,8.9,2.5
1494380.0,0.1,4.3,1.7000000000000002
1513741.0,0.9,5.9,3.3
1252012.0,-1.5,2.8,1.5
1495970.0,2.6,3.3,1.3
1095927.0,0.0,5.2,2.2
1496813.0,0.0,-1.3,1.0
1669002.0,0.7000000000000001,2.4,1.1
1498870.0,1.7000000000000002,4.5,1.1
1500413.0,2.3,0.3,0.8
1397151.0,0.4,3.2,1.6
1505365.0,1.8,3.7,0.6000000000000001
835609.0,2.8,8.6,3.0
1508544.0,3.7,7.6,0.8
726599.0,4.6,11.7,3.7
1451497.0,-0.2,5.3,2.0
1515062.0,2.0,6.9,1.8
589282.0,3.5,10.7,4.0
1666350.0,0.2,4.1,2.2
1517006.0,1.1,4.3,1.0
1005646.0,1.1,6.8,2.5
1521526.0,2.2,7.5,1.3
604089.0,3.8,11.8,4.1
1426428.0,1.3,4.5,2.1
1525456.0,2.6,5.2,0.9
903820.0,3.2,7.4,3.3
1693394.0,0.1,2.7,1.4
1535821.0,1.0,4.9,0.7000000000000001
1419680.0,0.4,4.4,1.7000000000000002
1536605.0,0.5,5.8,0.7000000000000001
1535921.0,1.1,3.4,2.6
1536923.0,3.4,4.5,0.9
1177315.0,1.9,5.8,2.6
1647335.0,0.7000000000000001,6.3,1.7000000000000002
1542539.0,0.9,7.1,1.0
1698486.0,-0.4,3.8,1.9
1543332.0,1.5,6.2,1.2
888752.0,1.2,7.6,3.2
1683333.0,0.3,5.1,1.9
1549970.0,0.6000000000000001,5.7,1.1
1667779.0,0.9,4.6,1.4
1562973.0,1.1,4.6,0.5
1314717.0,0.5,6.2,3.7
677529.0,1.6,10.0,2.3
1563226.0,2.5,5.8,1.4
283324.0,5.4,13.1,4.5
1529346.0,0.3,3.4,2.0
1567228.0,2.3,6.0,1.0
728946.0,3.4,9.5,3.5
1439440.0,0.3,3.6,2.4
1589371.0,1.1,4.5,1.3
1066858.0,1.1,5.4,2.2
1590251.0,1.7000000000000002,6.5,0.5
800686.0,2.3,9.8,3.7
1514019.0,0.4,3.2,1.8
1593250.0,1.4,5.6,0.9
836865.0,2.0,7.7,4.1
1497237.0,-1.2,2.8,0.0
1594580.0,3.4,1.2,-0.3
1298669.0,1.3,3.8,2.2
1599065.0,2.9,3.1,0.7000000000000001
732562.0,2.2,10.0,3.8
1644027.0,-0.1,1.9,2.0
1602144.0,1.3,2.8,-0.1
1531395.0,0.8,1.7000000000000002,1.2
1604519.0,1.5,3.0,0.6000000000000001
1684016.0,0.0,2.9,0.7000000000000001
1608284.0,0.7000000000000001,4.4,1.1
1576641.0,0.4,3.4,1.9
1608487.0,2.2,3.7,0.6000000000000001
1114278.0,1.2,7.2,3.5
1355906.0,2.5,2.2,1.2
1611940.0,-0.3,-0.5,-0.3
960486.0,1.0,5.0,4.0
1233218.0,1.1,3.5,2.1
1614917.0,1.5,6.1,0.2
1661676.0,0.8,3.6,2.1
1615094.0,1.7000000000000002,3.5,0.7000000000000001
1516517.0,0.3,3.3,3.7
1597407.0,0.5,2.5,1.7000000000000002
1617139.0,1.5,3.9,0.5
682662.0,2.0,10.9,3.0
1618109.0,5.7,8.4,2.1
333781.0,6.5,13.3,4.3
983179.0,1.8,6.5,2.4
1622248.0,2.6,5.8,1.5
773858.0,2.8,8.5,3.5
1685537.0,1.1,1.0,0.9
1623087.0,0.7000000000000001,4.2,0.4
1696182.0,0.1,4.0,2.9
1449357.0,0.0,4.4,1.8
1528341.0,0.4,4.3,1.9
1638871.0,0.7000000000000001,5.1,0.7000000000000001
1589996.0,0.1,3.4,1.6
1641104.0,1.3,5.9,1.4
845961.0,2.1,8.2,4.0
1491866.0,1.2,4.9,2.2
1647762.0,1.4,5.8,1.5
711937.0,1.5,7.7,4.6
1677736.0,0.0,1.8,1.0
1648299.0,0.3,4.3,1.0
1377628.0,0.3,4.9,3.5
1622888.0,0.5,3.3,1.4
1652040.0,1.3,5.5,1.2
896849.0,2.4,8.2,4.0
1232748.0,2.1,4.5,2.3
1653608.0,0.6000000000000001,4.0,0.9
1622311.0,-0.1,3.6,1.6
1658658.0,0.9,6.3,1.4
869360.0,1.4,9.2,4.0
1701780.0,0.6000000000000001,3.1,1.5
1662705.0,0.4,3.5,1.0
1630031.0,0.1,4.0,3.5
1483947.0,0.2,3.9,1.2
1667324.0,1.4,3.0,0.0
1666123.0,0.4,2.6,1.6
1670409.0,0.8,3.9,1.2
1688060.0,-0.3,2.6,1.8
1671013.0,1.2,3.0,0.7000000000000001
1542252.0,0.8,5.3,3.1
1658553.0,1.2,1.2,1.5
1700285.0,0.8,3.5,0.8
983402.0,1.4,8.6,2.3
1715212.0,3.1,8.1,1.1
492628.0,5.0,11.9,3.9
1703806.0,-0.3,1.2,1.1
1720005.0,0.3,4.8,1.0
1661865.0,-0.2,2.1,0.5
1727243.0,0.4,1.5,0.1
1226306.0,0.9,5.8,2.6
1731312.0,1.4,5.3,0.8
952599.0,2.9,8.6,4.1
1557938.0,0.4,4.5,1.9
1742815.0,1.2,3.9,0.9
1379810.0,1.3,4.8,2.0
1745410.0,0.4,1.8,0.8
1658122.0,0.3,2.4,1.4
1748292.0,0.8,5.9,1.0
800559.0,1.7000000000000002,7.8,3.9
1540552.0,0.0,3.0,2.1
1756581.0,0.1,2.6,1.0
